"";"gender";"age";"procJustice";"trust";"cynicism";"CPB";"insecure";"norms"
"83";"female";0,311451768475374;-0,4097;-0,0630999999999999;-0,3656;0,672866666666667;1,75757742395314;1,6099922826567
"84";"female";-0,704310328149243;0,2703;0,1369;-0,1656;0,2062;-0,624518969656724;0,802970510458209
"85";"male";-0,567330956126716;-0,4597;-0,0630999999999999;0,4344;0,8062;0,289740535487228;-0,661188129303012
"86";"male";2,45538917198941;-0,9297;-1,8631;1,0344;1,13953333333333;-0,167648357328095;-1,45187402142418
"87";"female";0,966651727451209;0,1003;0,5369;0,0344000000000002;0,539533333333333;1,08904277597879;0,602192798487622
"88";"male";-0,368314352258192;-0,2897;-0,2631;0,4344;1,27286666666667;0,375651912528931;-1,43341791245525
"89";"female";0,270093613911377;0,5103;0,7369;0,0344000000000002;-0,860466666666667;0,197068668452399;0,785650702772409
"90";"female";-0,0323183763671407;0,4003;0,3369;1,0344;0,139533333333333;-0,0590183982331547;0,123079174146984
"91";"female";0,82578527095295;0,0403;-0,4631;0,4344;0,339533333333333;-1,75878937979971;0,111041653849228
"92";"male";0,050397932760854;-0,2497;-0,0630999999999999;0,2344;0,872866666666666;0,552731691269201;-0,106497162333424
"93";"male";-1,87773087407839;0,2203;-0,0630999999999999;-0,3656;-0,660466666666667;0,275297014725046;-0,246934899140576
"94";"male";-0,0826943547859418;-0,3297;0,5369;-1,3656;-0,660466666666667;-1,75878937979971;-1,45187402142418
"95";"female";-1,41766043449534;0,3303;-0,0630999999999999;-0,9656;0,4062;-0,0318216827658076;1,89459441002327
"96";"female";1,56370153905678;-0,1597;-0,4631;0,0344000000000002;0,139533333333333;0,839159188802927;0,654609342568989
"97";"male";0,506581287868166;-0,5797;-1,2631;0,6344;1,2062;-1,75878937979971;-1,45187402142418
"98";"female";0,767635123582686;-0,2197;-0,2631;0,0344000000000002;0,939533333333333;1,09757226377673;0,549776254406254
"99";"male";-0,090468523737405;0,1103;-0,6631;0,6344;1,33953333333333;1,75757742395314;-1,45187402142418
"100";"male";1,17857323965027;-1,1297;-1,4631;1,8344;1,2062;-0,442685019684497;-1,45187402142418
"101";"male";0,506581287868166;-0,5797;-1,0631;0,6344;1,13953333333333;-1,75878937979971;-1,45187402142418
"102";"male";0,80121910919522;-1,6597;-2,4631;1,6344;0,8062;-0,466695152382814;-1,45187402142418
"103";"male";0,527260365150165;-0,1597;-0,0630999999999999;0,4344;0,6062;0,250386116925451;-0,330232507952052
"104";"female";1,84154736757757;0,6103;0,7369;0,2344;-0,1938;0,1586603460696;0,845939886710957
"105";"female";1,84154736757757;-0,2297;-1,0631;0,2344;0,4062;1,75757742395314;0,310194046623493
"106";"female";0,390280993127637;-0,6297;-0,8631;-0,1656;0,6062;0,591054760942997;1,05530131568712
"107";"male";1,39826892080079;-0,8697;-1,6631;1,6344;1,27286666666667;-0,619989306473644;-1,45187402142418
"108";"female";0,0297188554788554;-0,1397;-0,4631;0,4344;0,2062;-1,00182019833201;0,331678734749867
"109";"female";-0,903326932017767;0,4603;0,5369;-0,1656;0,272866666666666;0,646297372266369;0,845025644663026
"110";"female";-0,169297748389668;-0,3197;-0,4631;0,4344;-0,527133333333333;-0,572929169410009;1,54518267970339
"111";"male";0,784427116388953;-0,9697;-1,4631;0,8344;1,2062;0,214437506424962;-1,45187402142418
"112";"male";0,684918814454691;0,0403;-0,2631;0,8344;0,6062;-0,359397562684361;-1,2539217237115
"113";"male";0,829672355428682;-0,0497;0,3369;-0,5656;-0,7938;-1,05665147816755;-1,03739873202655
"114";"female";-0,525972801562718;0,0503;-0,2631;0,0344000000000002;-0,0604666666666667;1,44863641575898;0,680817614609673
"115";"female";0,211943466541112;0,2303;-0,0630999999999999;-0,3656;-0,327133333333333;0,124630163701658;0,217296896308744
"116";"male";0,01681394714832;0,5103;0,5369;-1,3656;-0,860466666666667;-1,19998043332407;-1,45187402142418
"117";"female";0,149906234695116;0,0103;-0,2631;0,2344;0,2062;1,49588857836517;0,488775993319314
"118";"female";1,16566833131973;0,0203;0,5369;0,0344000000000002;-0,0604666666666667;0,802860012356515;0,680817614609673
"119";"male";2,03667688697036;-0,3497;-0,4631;1,2344;1,87286666666667;-0,589881694470679;-1,45187402142418
"120";"female";1,20702648588373;0,3303;0,1369;-0,3656;-0,3938;0,304657947380376;0,12445053721888
"121";"male";-0,940798002106032;0,1803;-0,2631;-0,7656;-0,7938;-0,131470411974535;-1,45187402142418
"122";"female";-0,385106345064459;0,5303;0,5369;-0,3656;-0,327133333333333;-1,75878937979971;0,217296896308744
"123";"female";1,92037659222983;0,0903;-0,0630999999999999;0,4344;-0,127133333333334;0,137028782334259;0,883271437001467
"124";"female";0,0710770100428529;0,2203;0,1369;0,0344000000000002;0,4062;0,53270212449702;0,619664979848077
"125";"male";0,949859734644942;0,4003;-0,0630999999999999;-0,7656;-1,12713333333333;-0,520536884039533;-1,45187402142418
"126";"female";-1,06487246579802;-0,1897;-0,4631;0,4344;0,139533333333333;0,366173215963035;0,441997275200187
"127";"male";-0,679744166391513;0,2303;0,5369;-1,3656;-0,927133333333334;0,0671105395874477;-1,45187402142418
"128";"female";-0,940798002106032;-0,5497;-1,0631;-0,7656;-0,127133333333334;-0,362867731210604;0,30211824186677
"129";"female";0,846464348234949;0,1703;-0,0630999999999999;0,2344;0,4062;-0,00060597792328405;0,310194046623493
"130";"female";0,626768667084426;0,2003;-0,0630999999999999;0,4344;0,339533333333333;-1,75878937979971;0,111041653849228
"131";"female";-1,47969766634134;0,4503;-0,4631;-0,3656;0,939533333333333;0,410041276501597;1,89459441002327
"132";"male";-0,26880605032393;-0,3997;-0,4631;0,4344;0,6062;-0,642859207843942;-0,330232507952052
"133";"female";-0,447143576910455;-0,3497;-0,4631;0,2344;0,2062;1,75757742395314;0,488775993319314
"134";"female";1,26517663325399;0,3403;0,1369;0,0344000000000002;-1,12713333333333;1,08904277597879;0,82059506549332
"135";"female";0,311451768475374;-0,0797;-0,2631;-0,3656;0,0728666666666666;0,275297014725046;0,774375050847928
"136";"female";-1,26000198519082;-0,1797;0,5369;-0,5656;-0,1938;1,75757742395314;0,255339523747643
"137";"female";0,25330162110511;0,3103;0,5369;-0,7656;-0,1938;-0,0282601561933796;0,107689433006815
"138";"male";-2,11421854803518;0,2103;0,5369;-0,9656;-0,527133333333333;-1,75878937979971;-1,26606082645902
"139";"female";0,0542850172365859;-0,2297;-0,0630999999999999;-0,7656;0,6062;-0,594823697087776;1,89459441002327
"140";"male";-0,608689110690713;0,3403;-0,0630999999999999;0,8344;0,339533333333333;-1,20798074400182;-0,40631776282985
"141";"female";-0,704310328149243;-0,1697;-0,2631;-0,1656;-0,660466666666667;1,43158345555708;0,256253765795574
"142";"female";1,54302246177478;-0,6797;-0,2631;0,2344;-0,460466666666667;0,219665867832956;1,08404914897205
"143";"male";-0,430351584104188;-0,6097;-0,6631;1,0344;0,339533333333333;-0,035107470297284;-0,664997471169389
"144";"male";-1,43833951177734;0,2803;0,3369;-0,7656;-0,860466666666667;-0,131470411974535;-1,45187402142418
"145";"female";-0,289485127605929;-0,4297;-0,6631;0,6344;-0,260466666666667;1,75757742395314;1,30234983352798
"146";"male";-2,09353947075318;0,5703;0,936900000000001;-1,1656;-0,9938;-0,00412191538460114;-1,45187402142418
"147";"male";-1,08555154308002;-0,3397;-0,2631;0,6344;0,539533333333333;-0,93811361145952;-0,630967350496408
"148";"male";3,01108082903098;-0,5997;-1,2631;1,4344;0,8062;-1,02307742477302;-1,45187402142418
"149";"female";1,46419323712252;0,0403;0,1369;0,0344000000000002;0,2062;1,02499911025644;0,645873251888761
"150";"male";0,0336059399545871;0,5603;0,3369;-0,5656;-1,06046666666667;-0,223188055647733;-1,45187402142418
"151";"male";0,784427116388953;-0,0797;-1,0631;0,8344;0,8062;-0,567946842812265;-1,45187402142418
"152";"female";0,0297188554788554;-0,3697;-0,4631;0,4344;-0,660466666666667;-0,215495870095926;1,76581976060402
"153";"female";0,211943466541112;-0,1697;-0,2631;-0,3656;0,472866666666667;-0,00987164832189751;1,33145320538711
"154";"male";-0,169297748389668;-0,1297;-0,0630999999999999;0,4344;0,739533333333333;-1,25011110708813;-0,550869588852691
"155";"female";-0,662952173585246;-0,6697;-1,0631;-0,5656;0,539533333333333;-1,75878937979971;1,83535294747165
"156";"female";0,647447744366425;-0,0797;0,1369;0,2344;-0,127133333333334;-0,414523402366328;0,786412571145684
"157";"male";1,49777722273505;-0,8197;-1,4631;1,6344;0,939533333333333;-0,268699186831836;-1,45187402142418
"158";"female";0,568618519714162;0,0703;0,3369;0,0344000000000002;0,00619999999999976;0,839159188802927;0,672081523929445
"159";"male";-1,85705179679639;0,1703;0,1369;-0,5656;-0,660466666666667;-0,321992374035204;-0,750123564076726
"160";"male";1,12819726123147;0,5903;0,7369;-0,5656;-0,927133333333334;-0,193601163186935;-1,32467389997637
"161";"male";-0,26880605032393;-0,7897;-0,4631;0,4344;0,6062;0,205970036812319;-0,330232507952052
"162";"female";-1,47969766634134;0,2603;0,3369;-0,3656;0,339533333333333;-1,75878937979971;1,14576048720738
